group	label	showSelected1
1	Cluster 18: 429/7900 pixels shown, logFC -4.6 to 4.4, log10(p) 0.0 to 2.5	18
1	Cluster 57: 407/12542 pixels shown, logFC -4.2 to 4.7, log10(p) 0.0 to 2.9	57
1	Cluster 71: 219/1420 pixels shown, logFC -4.2 to 3.7, log10(p) 0.0 to 2.9	71
1	Cluster 94: 193/3052 pixels shown, logFC -4.0 to 4.6, log10(p) 0.0 to 2.6	94
1	Cluster 95: 431/61992 pixels shown, logFC -5.0 to 5.0, log10(p) 0.0 to 4.6	95
1	Cluster 100: 1052/2439 pixels shown, logFC -4.4 to 4.2, log10(p) 0.0 to 3.2	100
1	Cluster 132: 10/155 pixels shown, logFC -3.1 to 4.4, log10(p) 0.0 to 2.3	132
1	Cluster 180: 255/826 pixels shown, logFC -4.2 to 4.4, log10(p) 0.0 to 3.3	180
1	Cluster 186: 106/161 pixels shown, logFC -1.8 to 3.3, log10(p) 0.0 to 1.1	186
1	Cluster 212: 46/303 pixels shown, logFC -4.4 to 3.3, log10(p) 0.0 to 2.2	212
1	Cluster 229: 109/11425 pixels shown, logFC -4.4 to 4.6, log10(p) 0.0 to 2.6	229
1	Cluster 243: 1/992 pixels shown, logFC -3.1 to 3.9, log10(p) 0.0 to 2.4	243
1	Cluster 345: 34/34 pixels shown, logFC -2.6 to 3.3, log10(p) 0.0 to 1.1	345
1	Cluster 411: 24/40 pixels shown, logFC -1.8 to 3.7, log10(p) 0.1 to 1.5	411
1	Cluster 557: 66/66 pixels shown, logFC -3.1 to 4.4, log10(p) 0.0 to 2.3	557
1	Cluster 570: 6/47 pixels shown, logFC 0.2 to 3.6, log10(p) 0.0 to 1.4	570
1	Cluster 581: 2/19 pixels shown, logFC 0.2 to 3.6, log10(p) 0.0 to 1.4	581
1	Cluster 586: 23/23 pixels shown, logFC -3.1 to 0.2, log10(p) 0.0 to 1.0	586
1	Cluster 589: 45/45 pixels shown, logFC -2.6 to 3.3, log10(p) 0.0 to 1.1	589
1	Cluster 591: 41/41 pixels shown, logFC -3.5 to 3.6, log10(p) 0.0 to 1.4	591
1	Cluster 596: 17/17 pixels shown, logFC -3.1 to 0.2, log10(p) 0.0 to 1.0	596
1	Cluster 684: 39/54 pixels shown, logFC 0.2 to 3.6, log10(p) 0.0 to 1.4	684
1	Cluster 864: 14/14 pixels shown, logFC -2.6 to -1.8, log10(p) 0.4 to 0.7	864
