group	label	showSelected1
1	Cluster 46: 173/26018 pixels shown, logFC -5.4 to 5.0, log10(p) 0.0 to 15.3	46
1	Cluster 51: 2332/15246 pixels shown, logFC -5.4 to 4.7, log10(p) 0.0 to 4.9	51
1	Cluster 89: 568/14122 pixels shown, logFC -4.7 to 4.6, log10(p) 0.0 to 20.5	89
1	Cluster 91: 996/1301 pixels shown, logFC -4.0 to 4.2, log10(p) 0.0 to 3.4	91
1	Cluster 99: 310/23768 pixels shown, logFC -4.6 to 4.7, log10(p) 0.0 to 4.7	99
1	Cluster 182: 15/1067 pixels shown, logFC -4.0 to 4.6, log10(p) 0.0 to 6.9	182
1	Cluster 207: 321/980 pixels shown, logFC -4.2 to 4.2, log10(p) 0.0 to 2.0	207
1	Cluster 302: 11/294 pixels shown, logFC -3.8 to 4.2, log10(p) 0.0 to 2.4	302
1	Cluster 552: 40/40 pixels shown, logFC -0.3 to 3.3, log10(p) 0.0 to 1.1	552
1	Cluster 778: 30/52 pixels shown, logFC -0.3 to 3.9, log10(p) 0.0 to 1.7	778
